TS,HA,Error,
7.0,9.0,0.6849018791284678,
7.0,8.0,-1.6140253701209595,
7.0,7.0,-0.3698793696223426,
7.0,6.0,-2.5085757024254782,
7.0,5.0,-1.9082827809028728,
7.0,4.0,-0.8470867581492811,
7.0,3.0,-2.5085757024254782,
7.0,2.0,-1.9082827809028728,
7.0,1.0,-0.8470867581492811,
7.0,0.0,-2.5085757024254782,
8.0,10.0,-0.07103805141783592,
8.0,9.0,-0.786299316378086,
8.0,8.0,-2.4906307408251784,
8.0,7.0,-1.3385664048739159,
8.0,6.0,0.025127287427794798,
8.0,5.0,-2.1610415682922337,
8.0,4.0,-1.3054214413410765,
8.0,3.0,-0.32341241707056767,
8.0,2.0,-2.1610415682922337,
8.0,1.0,-1.3054214413410765,
8.0,0.0,-0.32341241707056767,
9.0,10.0,-3.1268888501731817,
9.0,9.0,-6.011837610912194,
9.0,8.0,-5.13447431749972,
9.0,7.0,-5.553077667810253,
9.0,6.0,-5.542606043010725,
9.0,5.0,-2.4704214413410774,
9.0,4.0,-3.326041568292233,
9.0,3.0,-5.553077667810253,
9.0,2.0,-2.4704214413410774,
9.0,1.0,-3.326041568292233,
9.0,0.0,-5.553077667810253,
10.0,10.0,-0.30632784777860245,
10.0,9.0,-2.8528254533752495,
10.0,8.0,-1.7498184434258928,
10.0,7.0,-1.6545053285507798,
10.0,6.0,0.5924041370315045,
10.0,5.0,0.5924041370315045,
10.0,4.0,0.5924041370315045,
10.0,3.0,0.5924041370315045,
10.0,2.0,0.5924041370315045,
10.0,1.0,0.5924041370315045,
10.0,0.0,0.5924041370315045,
11.0,10.0,-0.023638693247834297,
11.0,9.0,0.7284424237085076,
11.0,8.0,-0.5712773400570921,
11.0,7.0,-0.9347975769746082,
11.0,6.0,-0.28144116827526666,
11.0,5.0,-0.28144116827526666,
11.0,4.0,-0.28144116827526666,
11.0,3.0,-0.28144116827526666,
11.0,2.0,-0.28144116827526666,
11.0,1.0,-0.28144116827526666,
11.0,0.0,-0.28144116827526666,
12.0,10.0,-1.9402158019265645,
12.0,9.0,0.7687792429099334,
12.0,8.0,-2.8985664048739173,
12.0,7.0,-2.0985664048739165,
12.0,6.0,-3.321041568292232,
12.0,5.0,-3.411598216876227,
12.0,4.0,-3.411598216876227,
12.0,3.0,-2.7005163333580846,
12.0,2.0,-1.1470066312042952,
12.0,1.0,-2.4654214413410775,
12.0,0.0,-3.321041568292232,
13.0,10.0,-8.576188687188646,
13.0,9.0,-1.105514943935404,
13.0,8.0,-3.21144116827527,
13.0,7.0,-1.4812773400570904,
13.0,6.0,8.402393956989268,
13.0,5.0,6.057538904050666,
13.0,4.0,-0.9515429708799772,
13.0,3.0,-0.9515429708799772,
13.0,2.0,2.558457029120028,
13.0,1.0,1.6485671534155841,
13.0,0.0,-0.2997611993267597,
14.0,10.0,-0.005333983266544162,
14.0,9.0,-1.8669260550630136,
14.0,8.0,-1.8669260550630136,
14.0,7.0,-1.8669260550630136,
14.0,6.0,-0.6872485404676909,
14.0,5.0,-1.307267755741992,
14.0,4.0,-1.307267755741992,
14.0,3.0,-1.307267755741992,
14.0,2.0,-1.307267755741992,
14.0,1.0,-1.307267755741992,
14.0,0.0,-1.307267755741992,
15.0,10.0,-0.005333983266544162,
15.0,9.0,-1.8669260550630136,
15.0,8.0,-1.8669260550630136,
15.0,7.0,-1.8669260550630136,
15.0,6.0,-0.6872485404676909,
15.0,5.0,-1.307267755741992,
15.0,4.0,-1.307267755741992,
15.0,3.0,-1.307267755741992,
15.0,2.0,-1.307267755741992,
15.0,1.0,-1.307267755741992,
15.0,0.0,-1.307267755741992,
16.0,10.0,-2.785074608500341,
16.0,9.0,-3.6296305798868564,
16.0,8.0,2.7777322442580097,
16.0,7.0,12.223401783123768,
16.0,6.0,3.16,
16.0,5.0,6.656738512591751,
16.0,4.0,-3.5436953998795087,
16.0,3.0,13.949578558658919,
16.0,2.0,-3.5436953998795087,
16.0,1.0,13.949578558658919,
16.0,0.0,9.346304600120487,
17.0,10.0,2.1699253914996595,
17.0,9.0,-2.190881152609313,
17.0,8.0,-2.2257645666565207,
17.0,7.0,2.393722659942906,
17.0,6.0,-0.8734231616822772,
17.0,5.0,-0.6797114289188713,
17.0,4.0,-0.6797114289188713,
17.0,3.0,-0.6797114289188713,
17.0,2.0,-0.6797114289188713,
17.0,1.0,-0.6797114289188713,
17.0,0.0,-0.6797114289188713,
18.0,10.0,-1.5639151197889358,
18.0,9.0,-2.3655149439354055,
18.0,8.0,2.1584471075264506,
18.0,7.0,7.677884487860439,
18.0,6.0,0.19630460012049156,
18.0,5.0,-0.41211551213955566,
18.0,4.0,-0.08259586296849619,
18.0,3.0,-0.41211551213955566,
18.0,2.0,-0.08259586296849619,
18.0,1.0,-0.41211551213955566,
18.0,0.0,-0.08259586296849619,
19.0,7.0,6.240000000000009,
20.0,10.0,0.24674288617039508,
20.0,9.0,0.6434825581393468,
20.0,8.0,-0.09143284658443207,
20.0,7.0,-0.09143284658443207,
20.0,6.0,-0.09143284658443207,
20.0,5.0,-0.09143284658443207,
20.0,4.0,-0.09143284658443207,
20.0,3.0,-0.09143284658443207,
20.0,2.0,-0.09143284658443207,
20.0,1.0,-0.09143284658443207,
20.0,0.0,-0.09143284658443207,
21.0,10.0,-0.018010848668993162,
21.0,9.0,-1.8249796685760664,
21.0,8.0,-0.8968748144065444,
21.0,7.0,2.524700005652587,
21.0,6.0,0.18941672451845193,
21.0,5.0,0.5486158743532066,
21.0,4.0,-0.07228611023565534,
21.0,3.0,-0.07228611023565534,
21.0,2.0,-0.07228611023565534,
21.0,1.0,0.7660423295470942,
21.0,0.0,-1.0180517324049134,
22.0,10.0,0.10711813366808798,
22.0,9.0,-0.14709420394965989,
22.0,8.0,-0.14709420394965989,
22.0,7.0,-0.14709420394965989,
22.0,6.0,-0.14709420394965989,
22.0,5.0,-0.14709420394965989,
22.0,4.0,-0.14709420394965989,
22.0,3.0,-0.14709420394965989,
22.0,2.0,-0.14709420394965989,
22.0,1.0,-0.14709420394965989,
22.0,0.0,-0.14709420394965989,
23.0,10.0,-0.9640825772367734,
23.0,9.0,-2.557825453375255,
23.0,8.0,1.06626714888802,
23.0,7.0,-3.0681995541168625,
23.0,6.0,2.555211433425587,
23.0,5.0,1.283889405885514,
23.0,4.0,0.45720165985656536,
23.0,3.0,1.4223297306576193,
23.0,2.0,4.2286716153908905,
23.0,1.0,3.456304600120493,
23.0,0.0,5.44673851259174,
24.0,10.0,-0.1521455506034819,
24.0,9.0,-1.6398190718170724,
24.0,8.0,0.21733672228022627,
24.0,7.0,0.17118078032503448,
24.0,6.0,-1.0489413811378938,
24.0,5.0,-0.24894138113789666,
24.0,4.0,-0.16452059351040305,
24.0,3.0,3.0384226821655957,
24.0,2.0,-1.9052596313264196,
24.0,1.0,-0.2088220149115294,
24.0,0.0,0.8684051263218358,
25.0,10.0,0.4004733655506989,
25.0,9.0,-1.6674024722477512,
25.0,8.0,-2.1263294171681366,
25.0,7.0,-1.326329417168136,
25.0,6.0,-1.326329417168136,
25.0,5.0,-1.326329417168136,
25.0,4.0,-1.326329417168136,
25.0,3.0,-1.326329417168136,
25.0,2.0,-1.326329417168136,
25.0,1.0,-1.326329417168136,
25.0,0.0,-1.326329417168136,
26.0,10.0,-0.18213647391840304,
26.0,9.0,1.4296411791615533,
26.0,8.0,-0.5666320420848017,
26.0,7.0,-0.8704569796792967,
26.0,6.0,-0.9821281336193941,
26.0,5.0,-0.9821281336193941,
26.0,4.0,-0.9821281336193941,
26.0,3.0,-0.9821281336193941,
26.0,2.0,-0.9821281336193941,
26.0,1.0,-0.9821281336193941,
26.0,0.0,-0.9821281336193941,
27.0,10.0,-0.5955238376499619,
27.0,9.0,0.9065245716914525,
27.0,8.0,-1.4934124170705685,
27.0,7.0,4.169693626808795,
27.0,6.0,-0.08760604301073371,
27.0,5.0,-0.04937118826466147,
27.0,4.0,-0.04937118826466147,
27.0,3.0,-0.04937118826466147,
27.0,2.0,-3.5593711882646506,
27.0,1.0,-2.907128133619395,
27.0,0.0,-1.4097114289188752,
28.0,10.0,-0.20730558554977208,
28.0,9.0,-0.371277340057091,
28.0,8.0,-0.7674632275954085,
28.0,7.0,2.5545944765820323,
28.0,6.0,-3.6977484040860134,
28.0,5.0,-1.834188732972951,
28.0,4.0,0.7246760188085375,
28.0,3.0,-3.6977484040860134,
28.0,2.0,-2.8702739105000212,
28.0,1.0,-1.2225958629684968,
28.0,0.0,1.1670031615003573,
29.0,10.0,-0.09178247620958402,
29.0,9.0,0.03801348586279474,
29.0,8.0,-2.313870958773145,
29.0,7.0,-1.1536050951460943,
29.0,6.0,-0.9524580084911127,
29.0,5.0,-0.9524580084911127,
29.0,4.0,-0.9524580084911127,
29.0,3.0,-0.9524580084911127,
29.0,2.0,-0.9524580084911127,
29.0,1.0,-0.9524580084911127,
29.0,0.0,-0.9524580084911127,
30.0,10.0,-0.9653474286287524,
30.0,9.0,-0.8185997978383588,
30.0,8.0,-2.0652391546200795,
30.0,7.0,0.19975829008987667,
30.0,6.0,-1.2409652677604939,
30.0,5.0,-1.0719225785797288,
30.0,4.0,-0.549473326301638,
30.0,3.0,-1.0719225785797288,
30.0,2.0,-0.5342019624897629,
30.0,1.0,-1.0719225785797288,
30.0,0.0,-1.0719225785797288,
31.0,10.0,0.10445608529452244,
31.0,9.0,-0.07901445006829633,
31.0,8.0,-0.07901445006829277,
31.0,7.0,-0.07901445006829277,
31.0,6.0,-0.07901445006829277,
31.0,5.0,-0.07901445006829277,
31.0,4.0,-0.07901445006829277,
31.0,3.0,-0.07901445006829277,
31.0,2.0,-0.07901445006829277,
31.0,1.0,-0.07901445006829277,
31.0,0.0,-0.07901445006829277,
32.0,10.0,-0.02450805770939546,
32.0,9.0,0.3445430203207014,
32.0,8.0,-0.05545697967929897,
32.0,7.0,0.7445430203207017,
32.0,6.0,0.8296393324763613,
32.0,5.0,0.14027099010575483,
32.0,4.0,0.14027099010575483,
32.0,3.0,0.14027099010575483,
32.0,2.0,0.14027099010575483,
32.0,1.0,0.14027099010575483,
32.0,0.0,0.14027099010575483,
33.0,10.0,0.12185816058826049,
33.0,9.0,-1.2647290098942499,
33.0,8.0,0.6556288117353439,
33.0,7.0,-0.19972900989424858,
33.0,6.0,-0.19972900989424858,
33.0,5.0,-0.19972900989424858,
33.0,4.0,-0.19972900989424858,
33.0,3.0,-0.19972900989424858,
33.0,2.0,-0.19972900989424858,
33.0,1.0,-0.19972900989424858,
33.0,0.0,-0.19972900989424858,
34.0,10.0,-0.07250254682944401,
34.0,9.0,-0.06036066752363922,
34.0,8.0,-0.06036066752363922,
34.0,7.0,-0.06036066752363922,
34.0,6.0,-0.06036066752363922,
34.0,5.0,0.4468508379924536,
34.0,4.0,-0.10937118826465309,
34.0,3.0,-0.10937118826465309,
34.0,2.0,-0.10937118826465309,
34.0,1.0,-0.10937118826465309,
34.0,0.0,-0.10937118826465309,
35.0,10.0,0.01717174842052671,
35.0,9.0,-0.16988911589536215,
35.0,8.0,-0.16988911589536215,
35.0,7.0,-0.16988911589536215,
35.0,6.0,-0.16988911589536215,
35.0,5.0,-0.16988911589536215,
35.0,4.0,-0.16988911589536215,
35.0,3.0,-0.16988911589536215,
35.0,2.0,-0.16988911589536215,
35.0,1.0,-0.16988911589536215,
35.0,0.0,-0.16988911589536215,
36.0,10.0,0.09110349535936635,
36.0,9.0,-0.03472900989424943,
36.0,8.0,-0.03472900989424943,
36.0,7.0,-0.03472900989424943,
36.0,6.0,-0.03472900989424943,
36.0,5.0,-0.03472900989424943,
36.0,4.0,-0.03472900989424943,
36.0,3.0,-0.03472900989424943,
36.0,2.0,-0.03472900989424943,
36.0,1.0,-0.03472900989424943,
36.0,0.0,-0.03472900989424943,
37.0,10.0,-0.006391292697582429,
37.0,9.0,0.6409855499317096,
37.0,8.0,-0.13611059411449133,
37.0,7.0,-0.13611059411449133,
37.0,6.0,-0.13611059411449133,
37.0,5.0,-0.13611059411449133,
37.0,4.0,-0.13611059411449133,
37.0,3.0,-0.13611059411449133,
37.0,2.0,-0.13611059411449133,
37.0,1.0,-0.13611059411449133,
37.0,0.0,-0.13611059411449133,
38.0,10.0,-0.12852655828038806,
38.0,9.0,-1.8432614874082525,
38.0,8.0,-2.7600000000000016,
38.0,7.0,0.7354946714492208,
38.0,6.0,-1.8432614874082525,
38.0,5.0,-0.13814916200754723,
38.0,4.0,-0.13814916200754723,
38.0,3.0,-0.13814916200754723,
38.0,2.0,-0.13814916200754723,
38.0,1.0,-0.13814916200754723,
38.0,0.0,-0.13814916200754723,
39.0,10.0,0.09290921037366573,
39.0,9.0,-0.0948184434258934,
39.0,8.0,-0.0948184434258934,
39.0,7.0,-0.0948184434258934,
39.0,6.0,-0.0948184434258934,
39.0,5.0,-0.0948184434258934,
39.0,4.0,-0.0948184434258934,
39.0,3.0,-0.0948184434258934,
39.0,2.0,-0.0948184434258934,
39.0,1.0,-0.0948184434258934,
39.0,0.0,-0.0948184434258934,
40.0,10.0,0.09499643201193209,
40.0,9.0,-0.1303606675236395,
40.0,8.0,-0.1303606675236395,
40.0,7.0,-0.895144610217752,
40.0,6.0,-0.895144610217752,
40.0,5.0,-0.023149162007548796,
40.0,4.0,-0.023149162007548796,
40.0,3.0,-0.023149162007548796,
40.0,2.0,-0.023149162007548796,
40.0,1.0,-0.023149162007548796,
40.0,0.0,-0.023149162007548796,
41.0,10.0,-0.005338719377810719,
41.0,9.0,-2.065443536350571,
41.0,8.0,2.9017385125917485,
41.0,7.0,-0.17779834014343976,
41.0,6.0,-0.17779834014343976,
41.0,5.0,-0.17779834014343976,
41.0,4.0,-0.17779834014343976,
41.0,3.0,-0.17779834014343976,
41.0,2.0,-0.17779834014343976,
41.0,1.0,-0.17779834014343976,
41.0,0.0,-0.17779834014343976,
42.0,10.0,-0.08482005826969541,
42.0,9.0,1.303671615390897,
42.0,8.0,-1.065224014308047,
42.0,7.0,0.6422016598565605,
42.0,6.0,-0.07022401430804592,
42.0,5.0,-0.07022401430804592,
42.0,4.0,-0.07022401430804592,
42.0,3.0,-0.07022401430804592,
42.0,2.0,-0.07022401430804592,
42.0,1.0,-0.07022401430804592,
42.0,0.0,-0.07022401430804592,
43.0,10.0,0.18988099269671466,
43.0,9.0,-0.812094203949659,
43.0,8.0,-0.059956924979005066,
43.0,7.0,-1.1301482562808616,
43.0,6.0,-0.2953643588327317,
43.0,5.0,-0.2953643588327317,
43.0,4.0,0.46963564116726886,
43.0,3.0,-0.047094203949658464,
43.0,2.0,-0.047094203949658464,
43.0,1.0,-0.047094203949658464,
43.0,0.0,-0.047094203949658464,
44.0,10.0,0.1605363562593105,
44.0,9.0,0.0,
44.0,8.0,-0.24746109594933685,
44.0,7.0,0.15253890405066528,
44.0,6.0,0.45708791223812995,
44.0,5.0,-0.025837655282010985,
44.0,4.0,-0.23289916091938068,
44.0,3.0,-0.23289916091938068,
44.0,2.0,-0.23289916091938068,
44.0,1.0,-0.23289916091938068,
44.0,0.0,-0.23289916091938068,
45.0,10.0,-1.6756874627347536,
45.0,9.0,2.0767385125917457,
45.0,8.0,-0.1881995541168635,
45.0,7.0,-0.18819955411685996,
45.0,6.0,-0.18819955411685996,
45.0,5.0,-0.18819955411685996,
45.0,4.0,-0.18819955411685996,
45.0,3.0,-0.18819955411685996,
45.0,2.0,-0.18819955411685996,
45.0,1.0,-0.18819955411685996,
45.0,0.0,-0.18819955411685996,
46.0,10.0,0.11811996963120741,
46.0,9.0,-0.046742204618952954,
46.0,8.0,-0.04674220461895118,
46.0,7.0,-0.04674220461895118,
46.0,6.0,-0.04674220461895118,
46.0,5.0,-0.04674220461895118,
46.0,4.0,-0.04674220461895118,
46.0,3.0,-0.04674220461895118,
46.0,2.0,-0.04674220461895118,
46.0,1.0,-0.04674220461895118,
46.0,0.0,-0.04674220461895118,
47.0,10.0,0.10550733193358752,
47.0,9.0,-0.041441168275268225,
47.0,8.0,-0.041441168275268225,
47.0,7.0,-0.041441168275268225,
47.0,6.0,-0.041441168275268225,
47.0,5.0,-0.041441168275268225,
47.0,4.0,-0.041441168275268225,
47.0,3.0,-0.041441168275268225,
47.0,2.0,-0.041441168275268225,
47.0,1.0,-0.041441168275268225,
47.0,0.0,-0.041441168275268225,
48.0,10.0,-0.07028686596898837,
48.0,9.0,-3.415587630734656,
48.0,8.0,-1.4342385480444229,
48.0,7.0,-1.114302994004671,
48.0,6.0,-2.5616051458750704,
48.0,5.0,-1.1145835559193173,
48.0,4.0,-0.2517259055642924,
48.0,3.0,-1.7213294171681355,
48.0,2.0,-1.0261236969667813,
48.0,1.0,-1.3118281936503422,
48.0,0.0,-1.7213294171681355,
49.0,10.0,-0.2300938792328715,
49.0,9.0,0.4963075894320639,
49.0,8.0,-0.815456979679297,
49.0,7.0,-0.43326912046872934,
49.0,6.0,-0.015456979679296268,
49.0,5.0,1.19780862107282,
49.0,4.0,-0.6231491620075467,
49.0,3.0,-0.015456979679296268,
49.0,2.0,0.47076199599525026,
49.0,1.0,-0.015456979679296268,
49.0,0.0,-0.015456979679296268,
50.0,10.0,-0.193086819922355,
50.0,9.0,-3.271526281308166,
50.0,8.0,-4.451526281308166,
50.0,7.0,0.47923685934591553,
50.0,6.0,2.248245223491754,
50.0,5.0,-4.002634401341654,
50.0,4.0,2.5551272874277906,
50.0,3.0,4.741996847373276,
50.0,2.0,-1.0454569796792974,
50.0,1.0,4.451985616923377,
50.0,0.0,2.4645430203206935,
51.0,10.0,-0.4887985160191848,
51.0,9.0,-1.8763485862794873,
51.0,8.0,2.736761813595365,
51.0,7.0,-0.49800315262672257,
51.0,6.0,4.602976346034893,
51.0,5.0,3.0119968473732754,
51.0,4.0,1.3313551278208369,
51.0,3.0,0.7345430203206931,
51.0,2.0,-2.8126077890035006,
51.0,1.0,3.0119968473732754,
51.0,0.0,1.3313551278208369,
52.0,10.0,-0.1830868199223552,
52.0,9.0,-2.543870958773147,
52.0,8.0,1.951140545864753,
52.0,7.0,5.2862669125059245,
52.0,6.0,3.071355127820837,
52.0,5.0,1.070270990105744,
52.0,4.0,0.4147094331333001,
52.0,3.0,-3.404889115895358,
52.0,2.0,2.4373922109964905,
52.0,1.0,1.070270990105744,
52.0,0.0,-3.0952905668666872,
53.0,10.0,-0.5037985160191853,
53.0,9.0,-0.08074973041430766,
53.0,8.0,-1.1359125081556147,
53.0,7.0,-1.8661812092240213,
53.0,6.0,1.0034018981211261,
53.0,5.0,-1.1386050951460946,
53.0,4.0,-0.937458008491113,
53.0,3.0,-0.7139957471817056,
53.0,2.0,-0.937458008491113,
53.0,1.0,1.4560621958651607,
53.0,0.0,-1.541755079923714,
54.0,10.0,0.24968868458001892,
54.0,9.0,-2.4691721979226173,
54.0,8.0,-3.0167450781845715,
54.0,7.0,-2.647267755741992,
54.0,6.0,-1.4472677557419917,
54.0,5.0,-1.4472677557419917,
54.0,4.0,-1.4472677557419917,
54.0,3.0,-1.4472677557419917,
54.0,2.0,-1.4472677557419917,
54.0,1.0,-1.4472677557419917,
54.0,0.0,-1.4472677557419917,
55.0,10.0,-0.029374108925775744,
55.0,9.0,-0.11488911589536244,
55.0,8.0,-0.11488911589536244,
55.0,7.0,-0.11488911589536244,
55.0,6.0,-0.11488911589536244,
55.0,5.0,-0.11488911589536244,
55.0,4.0,-0.11488911589536244,
55.0,3.0,-0.11488911589536244,
55.0,2.0,-0.11488911589536244,
55.0,1.0,-0.11488911589536244,
55.0,0.0,-0.11488911589536244,
56.0,10.0,-0.09789966758668456,
56.0,9.0,-0.154856607132011,
56.0,8.0,-0.15150027969093216,
56.0,7.0,0.5447935987833894,
56.0,6.0,-0.8724610959493369,
56.0,5.0,-0.8724610959493369,
56.0,4.0,-0.8724610959493369,
56.0,3.0,-0.8724610959493369,
56.0,2.0,-0.8724610959493369,
56.0,1.0,-0.8724610959493369,
56.0,0.0,-0.8724610959493369,
57.0,10.0,3.095642359456285,
57.0,9.0,1.286804731180716,
57.0,8.0,1.2668047311807271,
57.0,7.0,0.23207012482896516,
57.0,6.0,-0.24972714663741868,
57.0,5.0,0.44027285336257904,
57.0,4.0,2.9897777212154537,
57.0,3.0,2.9897777212154537,
57.0,2.0,2.9897777212154537,
57.0,1.0,2.9897777212154537,
57.0,0.0,2.9897777212154537,
58.0,10.0,0.1226511329288904,
58.0,9.0,0.10656903056480971,
58.0,8.0,0.015698217376730383,
58.0,7.0,1.4981295125017482,
58.0,6.0,0.1931418530802489,
58.0,5.0,0.454133184929546,
58.0,4.0,0.454133184929546,
58.0,3.0,0.454133184929546,
58.0,2.0,0.454133184929546,
58.0,1.0,0.454133184929546,
58.0,0.0,0.454133184929546,
59.0,10.0,0.15589052529459835,
59.0,9.0,-1.7702240143080452,
59.0,8.0,0.5218004458831409,
59.0,7.0,-0.2627983401434406,
59.0,6.0,-0.2627983401434406,
59.0,5.0,-0.2627983401434406,
59.0,4.0,-0.2627983401434406,
59.0,3.0,-0.2627983401434406,
59.0,2.0,-0.2627983401434406,
59.0,1.0,-0.2627983401434406,
59.0,0.0,-0.2627983401434406,
60.0,10.0,-1.6533655220740684E-4,
60.0,9.0,-0.0902240143080455,
60.0,8.0,-0.0902240143080455,
60.0,7.0,-0.0902240143080455,
60.0,6.0,-0.0902240143080455,
60.0,5.0,-0.0902240143080455,
60.0,4.0,-0.0902240143080455,
60.0,3.0,-0.0902240143080455,
60.0,2.0,-0.0902240143080455,
60.0,1.0,-0.0902240143080455,
60.0,0.0,-0.0902240143080455,
61.0,10.0,0.7660751103324479,
61.0,9.0,-0.0902240143080455,
61.0,8.0,-0.0902240143080455,
61.0,7.0,-0.0902240143080455,
61.0,6.0,-0.0902240143080455,
61.0,5.0,-0.0902240143080455,
61.0,4.0,-0.0902240143080455,
61.0,3.0,-0.0902240143080455,
61.0,2.0,-0.0902240143080455,
61.0,1.0,-0.0902240143080455,
61.0,0.0,-0.0902240143080455,
62.0,10.0,-0.03960999061214565,
62.0,9.0,-0.9313283846091025,
62.0,8.0,-0.16988911589536215,
62.0,7.0,-0.16988911589536215,
62.0,6.0,0.6951108841046398,
62.0,5.0,-0.06632838460910406,
62.0,4.0,-0.06632838460910406,
62.0,3.0,-0.06632838460910406,
62.0,2.0,-0.06632838460910406,
62.0,1.0,-0.06632838460910406,
62.0,0.0,-0.06632838460910406,
63.0,10.0,-0.11863352075339151,
63.0,9.0,-1.7413283846091048,
63.0,8.0,0.6767385125917471,
63.0,7.0,1.4967385125917474,
63.0,6.0,-0.1598891158953606,
63.0,5.0,-0.1598891158953606,
63.0,4.0,-0.1598891158953606,
63.0,3.0,-0.1598891158953606,
63.0,2.0,-0.1598891158953606,
63.0,1.0,-0.1598891158953606,
63.0,0.0,-0.1598891158953606,
64.0,10.0,-0.02931109955920519,
64.0,9.0,-0.9959552944223056,
64.0,8.0,-0.18279834014343876,
64.0,7.0,-0.18279834014343876,
64.0,6.0,0.747201659856561,
64.0,5.0,1.9501614188498486,
64.0,4.0,0.2492694535690667,
64.0,3.0,-0.7106187061070663,
64.0,2.0,0.027980403983967506,
64.0,1.0,0.027980403983967506,
64.0,0.0,0.027980403983967506,
65.0,10.0,-1.673182705527072,
65.0,9.0,-0.08817588993214542,
65.0,8.0,-1.0031758899321446,
65.0,7.0,-0.07344399903579202,
65.0,6.0,-0.08817588993214542,
65.0,5.0,-0.08817588993214542,
65.0,4.0,-0.08817588993214542,
65.0,3.0,-0.08817588993214542,
65.0,2.0,-0.08817588993214542,
65.0,1.0,-0.08817588993214542,
65.0,0.0,-0.08817588993214542,
66.0,10.0,0.16562230460143468,
66.0,9.0,-0.9077983401434402,
66.0,8.0,-0.12319955411686223,
66.0,7.0,-0.12319955411686223,
66.0,6.0,0.696800445883138,
66.0,5.0,-0.08779834014343635,
66.0,4.0,-0.08779834014343635,
66.0,3.0,-0.08779834014343635,
66.0,2.0,-0.08779834014343635,
66.0,1.0,-0.08779834014343635,
66.0,0.0,-0.08779834014343635,
67.0,10.0,0.6060334814251505,
67.0,9.0,-0.9554606346510433,
67.0,8.0,-0.14351325139498883,
67.0,7.0,-0.14351325139498883,
67.0,6.0,-0.14351325139498883,
67.0,5.0,-0.14351325139498883,
67.0,4.0,-0.14351325139498883,
67.0,3.0,-0.14351325139498883,
67.0,2.0,-0.14351325139498883,
67.0,1.0,-0.14351325139498883,
67.0,0.0,-0.14351325139498883,
68.0,10.0,-0.2908902267751827,
68.0,9.0,-0.007177225152702249,
68.0,8.0,-1.152177225150325,
68.0,7.0,-0.007177225150329036,
68.0,6.0,-0.007177225150329036,
68.0,5.0,-0.007177225150329036,
68.0,4.0,-0.007177225150329036,
68.0,3.0,-0.007177225150329036,
68.0,2.0,-0.007177225150329036,
68.0,1.0,-0.007177225150329036,
68.0,0.0,-0.007177225150329036,
69.0,10.0,0.5353900093878501,
69.0,9.0,0.6822016598565597,
69.0,8.0,-0.12095529442230557,
69.0,7.0,-0.12095529442230557,
69.0,6.0,-0.12095529442230557,
69.0,5.0,-0.12095529442230557,
69.0,4.0,-0.12095529442230557,
69.0,3.0,-0.12095529442230557,
69.0,2.0,-0.12095529442230557,
69.0,1.0,-0.12095529442230557,
69.0,0.0,-0.12095529442230557,
70.0,10.0,-0.02601051807025101,
70.0,9.0,-0.0075158399084003236,
70.0,8.0,-0.0075158399084003236,
70.0,7.0,-0.0075158399084003236,
70.0,6.0,-0.0075158399084003236,
70.0,5.0,-0.0075158399084003236,
70.0,4.0,-0.0075158399084003236,
70.0,3.0,-0.0075158399084003236,
70.0,2.0,-0.0075158399084003236,
70.0,1.0,-0.0075158399084003236,
70.0,0.0,-0.0075158399084003236,
71.0,10.0,-0.011159688680702828,
71.0,9.0,0.7159657175847194,
71.0,8.0,2.364062063987987,
71.0,7.0,0.0929057960503421,
71.0,6.0,0.4929057960503407,
71.0,5.0,0.17053785507941654,
71.0,4.0,-0.6306187061070645,
71.0,3.0,-1.512505666458857,
71.0,2.0,-0.8674610959493378,
71.0,1.0,-0.8674610959493378,
71.0,0.0,-0.8674610959493378,
72.0,10.0,-0.3996264278487871,
72.0,9.0,-1.8544076859439471,
72.0,8.0,-0.4300600754600019,
72.0,7.0,0.3786392666437237,
72.0,6.0,0.06800962910625685,
72.0,5.0,-0.6056187061070624,
72.0,4.0,-1.099855496065878,
72.0,3.0,0.6764667895701066,
72.0,2.0,-3.7597337709194676,
72.0,1.0,-1.7854383257230886,
72.0,0.0,1.9151206303776611,
73.0,10.0,-0.08253865823443363,
73.0,9.0,-1.6299763719474463,
73.0,8.0,-0.9005796153668548,
73.0,7.0,6.534356310538929,
73.0,6.0,2.9811448123865816,
73.0,5.0,-4.431455032985298,
73.0,4.0,-2.2671020438191434,
73.0,3.0,-1.391125368835258,
73.0,2.0,-1.0113841256467957,
73.0,1.0,-0.0793557388296513,
73.0,0.0,0.3295616742769134,
74.0,10.0,0.5371339295569211,
74.0,9.0,-1.7606952696251064,
74.0,8.0,-4.266375988984095,
74.0,7.0,-2.7716051458750712,
74.0,6.0,-1.4290342824152802,
74.0,5.0,-0.4677892268974482,
74.0,4.0,-0.4052905668666895,
74.0,3.0,-0.4052905668666895,
74.0,2.0,-0.4052905668666895,
74.0,1.0,-0.4052905668666895,
74.0,0.0,-0.4052905668666895,
75.0,10.0,-0.26042396524050737,
75.0,9.0,-0.17286607044307623,
75.0,8.0,-0.37999999999999545,
75.0,7.0,-3.0216649739146,
75.0,6.0,-1.1799999999999997,
75.0,5.0,-1.046328384609101,
75.0,4.0,-0.6848891158953556,
75.0,3.0,-0.3752905668666848,
75.0,2.0,-0.3752905668666848,
75.0,1.0,-0.3752905668666848,
75.0,0.0,-0.3752905668666848,
76.0,10.0,-0.24359731241358418,
76.0,9.0,-1.0990861309344488,
