TS,HA,Error,
5.0,8.0,4.6191310133412635,
5.0,7.0,2.3613555415978666,
5.0,6.0,-1.11652966361698,
5.0,5.0,2.45598478830302,
5.0,4.0,2.393470336383025,
5.0,3.0,-1.11652966361698,
5.0,2.0,2.45598478830302,
5.0,1.0,2.393470336383025,
5.0,0.0,1.362322766444528,
6.0,10.0,-0.5682069154227349,
6.0,9.0,3.6841310133412613,
6.0,8.0,0.020897785273625402,
6.0,7.0,-0.22405027975727165,
6.0,6.0,-0.9136444584021461,
6.0,5.0,3.327302503154492,
6.0,4.0,3.018470336383025,
6.0,3.0,3.018470336383025,
6.0,2.0,3.018470336383025,
6.0,1.0,3.018470336383025,
6.0,0.0,1.987322766444528,
7.0,10.0,1.3951493444240661,
7.0,9.0,2.1595394456140653,
7.0,8.0,1.2263555415978615,
7.0,7.0,2.0063555415978627,
7.0,6.0,2.038470336383021,
7.0,5.0,2.038470336383021,
7.0,4.0,2.038470336383021,
7.0,3.0,2.038470336383021,
7.0,2.0,-1.471529663616984,
7.0,1.0,-0.8963887600687563,
7.0,0.0,2.6136112399312452,
8.0,10.0,-3.3372001761526953,
8.0,9.0,-2.7325037068316806,
8.0,8.0,-5.341023270473958,
8.0,7.0,-5.113127133212359,
8.0,6.0,-3.0915013260592,
8.0,5.0,-1.9709182422079081,
8.0,4.0,-1.9709182422079081,
8.0,3.0,-1.9709182422079081,
8.0,2.0,-1.9709182422079081,
8.0,1.0,-1.9709182422079081,
8.0,0.0,-1.578446236279218,
9.0,10.0,-2.1083293741028726,
9.0,9.0,1.8787878153184572,
9.0,8.0,0.5845394456140625,
9.0,7.0,1.7154508619536557,
9.0,6.0,2.205892050530707,
9.0,5.0,2.205892050530707,
9.0,4.0,2.205892050530707,
9.0,3.0,2.205892050530707,
9.0,2.0,2.205892050530707,
9.0,1.0,2.205892050530707,
9.0,0.0,2.205892050530707,
10.0,10.0,-3.9780569740276164,
10.0,9.0,-0.2893611157751117,
10.0,8.0,2.2121688101389587,
10.0,7.0,-1.4336444584021422,
10.0,6.0,-1.4336444584021422,
10.0,5.0,-0.8263887600687561,
10.0,4.0,2.6836112399312526,
10.0,3.0,2.6836112399312526,
10.0,2.0,2.6836112399312526,
10.0,1.0,2.6836112399312526,
10.0,0.0,2.6836112399312526,
11.0,10.0,1.6681758730285345,
11.0,9.0,-1.8809086969154762,
11.0,8.0,-0.9254578420777086,
11.0,7.0,1.9500000000000028,
11.0,6.0,-2.0291778434651384,
11.0,5.0,-0.17827486257905534,
11.0,4.0,-0.7018440636660976,
11.0,3.0,-0.12786183423708053,
11.0,2.0,-0.7018440636660976,
11.0,1.0,-1.6383159955004736,
11.0,0.0,-0.17827486257905534,
12.0,10.0,1.0804470020832575,
12.0,9.0,2.144515273743707,
12.0,8.0,0.5645394456140629,
12.0,7.0,1.6954508619536597,
12.0,6.0,-1.324107949469301,
12.0,5.0,2.968611239931249,
12.0,4.0,2.968611239931249,
12.0,3.0,2.968611239931249,
12.0,2.0,-0.5413887600687559,
12.0,1.0,2.968611239931249,
12.0,0.0,2.968611239931249,
13.0,10.0,0.5638087253931339,
13.0,9.0,3.7087878153184555,
13.0,8.0,2.397168810138954,
13.0,7.0,2.2613555415978652,
13.0,6.0,2.0858920505307026,
13.0,5.0,-1.4241079494693025,
13.0,4.0,2.868611239931248,
13.0,3.0,2.868611239931248,
13.0,2.0,2.868611239931248,
13.0,1.0,2.868611239931248,
13.0,0.0,-0.6413887600687573,
14.0,10.0,-3.8611495106103577,
14.0,9.0,-2.131531108626458,
14.0,8.0,0.40000000000000213,
14.0,7.0,-5.439884068782254,
14.0,6.0,0.9761091698148867,
14.0,5.0,0.9761091698148867,
14.0,4.0,-2.5338908301851077,
14.0,3.0,-2.170918242207911,
14.0,2.0,1.3390817577920853,
14.0,1.0,0.9761091698148867,
14.0,0.0,0.9761091698148867,
15.0,10.0,-2.3416156672831887,
15.0,9.0,0.3899999999999988,
15.0,8.0,-2.3594399559364625,
15.0,7.0,-5.313127133212356,
15.0,6.0,0.9761091698148867,
15.0,5.0,0.9761091698148867,
15.0,4.0,0.9761091698148867,
15.0,3.0,0.9761091698148867,
15.0,2.0,0.9761091698148867,
15.0,1.0,-2.5338908301851077,
15.0,0.0,1.3390817577920853,
16.0,10.0,1.4522910511112457,
16.0,9.0,0.33378781531845547,
16.0,8.0,-1.354909183842537,
16.0,7.0,-1.1136444584021419,
16.0,6.0,-3.0236444584021527,
16.0,5.0,3.2260860555633677,
16.0,4.0,3.003611239931246,
16.0,3.0,-0.5063887600687558,
16.0,2.0,-0.5063887600687558,
16.0,1.0,3.003611239931246,
16.0,0.0,3.003611239931246,
17.0,10.0,-0.283849818183338,
17.0,9.0,1.2493311759871908,
17.0,8.0,1.9799999999999969,
17.0,7.0,4.903171055164911,
17.0,6.0,2.5186314684715043,
17.0,5.0,-1.4341079494693005,
17.0,4.0,2.8586112399312498,
17.0,3.0,-0.6513887600687553,
17.0,2.0,-0.6513887600687553,
17.0,1.0,2.8586112399312498,
17.0,0.0,-0.5473781584105559,
18.0,10.0,3.0219762020772656,
18.0,9.0,-0.07046055438593868,
18.0,8.0,1.4721688101389567,
18.0,7.0,2.116355541597862,
18.0,6.0,-1.5691079494692985,
18.0,5.0,2.7236112399312518,
18.0,4.0,-0.7863887600687534,
18.0,3.0,-0.7863887600687534,
18.0,2.0,2.7236112399312518,
18.0,1.0,-0.7863887600687534,
18.0,0.0,-0.7863887600687534,
20.0,10.0,0.3529078707127482,
20.0,9.0,0.17962565465828817,
20.0,8.0,-0.44616375918437967,
20.0,7.0,-0.04616375918437399,
20.0,6.0,1.0341415644894951,
20.0,5.0,0.39281299091111777,
20.0,4.0,1.4661492551940682,
20.0,3.0,2.110768763597399,
20.0,2.0,1.4661492551940682,
20.0,1.0,4.681331754996009,
20.0,0.0,-2.335340719246979,
21.0,10.0,-0.7137442427732203,
21.0,9.0,1.4721688101389496,
21.0,8.0,-0.9171084964284404,
21.0,7.0,2.3699999999999903,
21.0,6.0,-0.9014529256030599,
21.0,5.0,0.13340401906359745,
21.0,4.0,-1.057235863414462,
21.0,3.0,0.13340401906359745,
21.0,2.0,2.452764136585543,
21.0,1.0,2.998547074396946,
21.0,0.0,2.72781299091114,
22.0,10.0,-0.5423376271639064,
22.0,9.0,2.274331175987193,
22.0,8.0,-0.2604878554744694,
22.0,7.0,3.6395121445255363,
22.0,6.0,-0.838687502955505,
22.0,5.0,2.546086055563361,
22.0,4.0,2.6713124970444966,
22.0,3.0,-0.838687502955505,
22.0,2.0,2.546086055563361,
22.0,1.0,2.6713124970444966,
22.0,0.0,2.6713124970444966,
23.0,10.0,-1.653873511786415,
23.0,9.0,-2.3275480749546986,
23.0,8.0,7.299736841744313,
23.0,7.0,-1.9931951582954177,
23.0,6.0,1.2497394297623394,
23.0,5.0,-1.4744471837887971,
23.0,4.0,2.2188462002659293,
23.0,3.0,2.406888563750286,
23.0,2.0,2.406888563750286,
23.0,1.0,0.6786557822951806,
23.0,0.0,-1.4744471837887971,
24.0,10.0,1.0005713199757906,
24.0,9.0,-0.661212184681542,
24.0,8.0,0.3999999999999986,
24.0,7.0,-0.3630266777128135,
24.0,6.0,3.0292333908951186,
24.0,5.0,3.294704173685467,
24.0,4.0,3.294704173685467,
24.0,3.0,3.294704173685467,
24.0,2.0,3.294704173685467,
24.0,1.0,3.294704173685467,
24.0,0.0,3.294704173685467,
25.0,10.0,0.09978611215731803,
25.0,9.0,0.11362723599619073,
25.0,8.0,0.3720729912929137,
25.0,7.0,0.14790487855474055,
25.0,6.0,-1.6602958263145347,
25.0,5.0,3.0649417055926804,
25.0,4.0,1.1232332985587554,
25.0,3.0,-1.6602958263145347,
25.0,2.0,-0.44505829440731404,
25.0,1.0,0.009975646291287887,
25.0,0.0,0.009975646291287887,
26.0,10.0,-3.6893690253462097,
26.0,9.0,-0.3027278181806352,
26.0,8.0,8.579999999999991,
26.0,7.0,-0.8410059112321733,
26.0,6.0,-0.06505829440731858,
26.0,5.0,-0.06505829440731858,
26.0,4.0,-0.06505829440731858,
26.0,3.0,-0.06505829440731858,
26.0,2.0,-0.06505829440731858,
26.0,1.0,-0.06505829440731858,
26.0,0.0,-0.06505829440731858,
27.0,10.0,-3.2831081247025207,
27.0,9.0,-3.784582255427818,
27.0,8.0,-5.310674205590377,
27.0,7.0,-0.8231271332123669,
27.0,6.0,3.16,
27.0,5.0,2.3700000000000045,
27.0,4.0,-5.381828928618301,
27.0,3.0,0.603941853417183,
27.0,2.0,-2.463984845933849,
27.0,1.0,1.8072986063780316,
27.0,0.0,-2.906058146582808,
28.0,10.0,-2.9861854545445894,
28.0,9.0,-1.9511884852512758,
28.0,8.0,0.450237527740871,
28.0,7.0,2.7645421579222784,
28.0,6.0,-1.626828928618302,
28.0,5.0,0.5635327073970835,
28.0,4.0,3.492666770181259,
28.0,3.0,-1.626828928618302,
28.0,2.0,2.471746985346485,
28.0,1.0,-1.626828928618302,
28.0,0.0,-1.038253014653506,
29.0,10.0,-4.78227437456087,
29.0,9.0,-5.3545822554278235,
29.0,8.0,-3.404582255427817,
29.0,7.0,-4.343127133212356,
29.0,6.0,1.534367280146629,
29.0,5.0,1.1315826515906036,
29.0,4.0,-2.378417348409389,
29.0,3.0,1.7972986063780318,
29.0,2.0,1.1315826515906036,
29.0,1.0,1.1315826515906036,
29.0,0.0,1.1315826515906036,
30.0,10.0,-4.461842802586736,
30.0,9.0,-4.984582255427819,
30.0,8.0,-3.8206742055903753,
30.0,7.0,2.3700000000000045,
30.0,6.0,-0.3473430971818843,
30.0,5.0,0.9587023552379215,
30.0,4.0,-2.241250047372665,
30.0,3.0,-1.7327013936219622,
30.0,2.0,2.2890817577920863,
30.0,1.0,1.5143672801466295,
30.0,0.0,-2.3984173484093887,
31.0,10.0,-0.7534873291833044,
31.0,9.0,-2.9359961417554956,
31.0,8.0,-0.7061929803844649,
31.0,7.0,2.6217522255278176,
31.0,6.0,-0.6902633291584088,
31.0,5.0,-0.8757666091048826,
31.0,4.0,-0.8757666091048826,
31.0,3.0,2.634233390895119,
31.0,2.0,-0.6902633291584088,
31.0,1.0,2.634233390895119,
31.0,0.0,-0.6902633291584088,
32.0,10.0,-0.7895044563628204,
32.0,9.0,0.3999999999999986,
32.0,8.0,-3.9167579751741286,
32.0,7.0,1.7114559176758561,
32.0,6.0,-0.2838125142792798,
32.0,5.0,-1.3392690600486254,
32.0,4.0,1.3313985839595226,
32.0,3.0,-0.2838125142792798,
32.0,2.0,2.170730939951369,
32.0,1.0,-2.826344217704822,
32.0,0.0,1.8912360187775548,
33.0,10.0,-1.258487329183307,
33.0,9.0,-0.42394462981251735,
33.0,8.0,1.9088070196155336,
33.0,7.0,-2.1901361578322884,
33.0,6.0,2.12923339089512,
33.0,5.0,2.3147366708415937,
33.0,4.0,-0.24377030248697196,
33.0,3.0,3.0927625137340797,
33.0,2.0,3.2662296975130225,
33.0,1.0,3.2662296975130225,
33.0,0.0,-0.24377030248697196,
34.0,10.0,0.7900000000000027,
34.0,9.0,-0.9739446298125145,
34.0,8.0,1.6668793452079953,
34.0,7.0,-2.1660213844795813,
34.0,6.0,1.993580250429293,
34.0,5.0,3.16,
34.0,4.0,1.764736670841593,
34.0,3.0,-2.2454541262235423,
34.0,2.0,-1.5164197495707086,
34.0,1.0,-0.967237486265919,
34.0,0.0,2.542762513734079,
35.0,10.0,2.104306064495429,
35.0,9.0,0.32878781531846,
35.0,8.0,0.010000000000008669,
35.0,7.0,-0.33681191812559774,
35.0,6.0,6.143466678716045,
35.0,5.0,2.7830790476592533,
35.0,4.0,-0.7269209523407518,
35.0,3.0,2.7830790476592533,
35.0,2.0,2.7830790476592533,
35.0,1.0,0.235479482923882,
35.0,0.0,-0.7269209523407518,
36.0,10.0,0.678419062526423,
36.0,9.0,1.5800000000000018,
36.0,8.0,1.333787815318459,
36.0,7.0,2.05897861552042,
36.0,6.0,-1.5041813265236463,
36.0,5.0,1.9800000000000004,
36.0,4.0,2.155465994813671,
36.0,3.0,-1.5041813265236463,
36.0,2.0,-1.2157666091048824,
36.0,1.0,2.708580250429293,
36.0,0.0,2.155465994813671,
37.0,10.0,-0.6023538046649648,
37.0,9.0,2.7410553701874782,
37.0,8.0,2.1617522255278168,
37.0,7.0,1.689512144525537,
37.0,6.0,2.755987642519461,
37.0,5.0,2.69884828599006,
37.0,4.0,2.69884828599006,
37.0,3.0,-0.13185722665528843,
37.0,2.0,-1.7558279390659877,
37.0,1.0,-1.7558279390659877,
37.0,0.0,1.754172060934014,
38.0,10.0,0.6672910511112491,
38.0,9.0,-0.8412121846815417,
38.0,8.0,2.6083812227118983,
38.0,7.0,-0.747094473113858,
38.0,6.0,-0.2514413235135038,
38.0,5.0,-0.8523474010148995,
38.0,4.0,0.06811416552528371,
38.0,3.0,-1.135898567654909,
38.0,2.0,-0.8523474010148995,
38.0,1.0,-0.8523474010148995,
38.0,0.0,-0.8523474010148995,
39.0,10.0,-3.4677089488887525,
39.0,9.0,-1.5089446298125146,
39.0,8.0,1.6509027541555383,
39.0,7.0,-2.684105374191862,
39.0,6.0,1.4297394297623391,
39.0,5.0,2.0391928491118705,
39.0,4.0,2.0391928491118705,
39.0,3.0,-1.4708071508881275,
39.0,2.0,-1.111153799734069,
39.0,1.0,-1.111153799734069,
39.0,0.0,-1.111153799734069,
40.0,10.0,-0.010453049691356853,
40.0,9.0,0.013331685660208592,
40.0,8.0,-4.019061742746775,
40.0,7.0,2.108787815318461,
40.0,6.0,-0.08900616666451455,
40.0,5.0,1.509233390895119,
40.0,4.0,2.146023036278212,
40.0,3.0,-1.6836201451595514,
40.0,2.0,-1.0372374862659193,
40.0,1.0,2.4727625137340787,
40.0,0.0,1.8263798548404466,
41.0,10.0,-0.4176954932236363,
41.0,9.0,-3.2527211253193116,
41.0,8.0,-2.7706688240128052,
41.0,7.0,-2.305051839240708,
41.0,6.0,-4.792554815749767,
41.0,5.0,-2.6583160266094765,
41.0,4.0,-2.9391922959692245,
41.0,3.0,-1.5095117719755997,
41.0,2.0,1.3328242720371932,
41.0,1.0,-1.1904462105416762,
41.0,0.0,-2.6583160266094765,
42.0,10.0,-0.7486012814535599,
42.0,9.0,-2.5690617427467792,
42.0,8.0,3.089331175987194,
42.0,7.0,6.610123878263995,
42.0,6.0,1.6653901193556564,
42.0,5.0,-0.9929040173526644,
42.0,4.0,2.693760337820784,
42.0,3.0,2.5170959826473336,
42.0,2.0,-0.9929040173526644,
42.0,1.0,2.693760337820784,
42.0,0.0,2.5170959826473336,
43.0,10.0,-0.38291567694346185,
43.0,9.0,0.6545938665116147,
43.0,8.0,-0.027385118966673616,
43.0,7.0,-1.0958589415597864,
43.0,6.0,-0.13040451351108473,
43.0,5.0,-2.673203299712096,
43.0,4.0,-1.422510996033239,
43.0,3.0,0.5791928491118732,
43.0,2.0,-2.673203299712096,
43.0,1.0,-1.422510996033239,
43.0,0.0,3.6187212509288607,
44.0,10.0,-0.07550928220283382,
44.0,9.0,2.398354515523806,
44.0,8.0,-0.7153743453416936,
44.0,7.0,3.184625654658312,
44.0,6.0,0.15854707439694238,
44.0,5.0,3.39356511153472,
44.0,4.0,0.606088317799788,
44.0,3.0,3.39356511153472,
44.0,2.0,4.501696151666408,
44.0,1.0,-0.6752082821246361,
44.0,0.0,2.834791717875369,
45.0,10.0,2.225669143224792,
45.0,9.0,2.3400000000000034,
45.0,8.0,-1.8204878554744717,
45.0,7.0,2.534863842167713,
45.0,6.0,2.293355314565787,
45.0,5.0,-1.2166446854342112,
45.0,4.0,-1.1433160266094688,
45.0,3.0,2.366683973390529,
45.0,2.0,-1.2166446854342112,
45.0,1.0,-1.1433160266094688,
45.0,0.0,2.366683973390529,
46.0,10.0,-1.8791006558446313,
46.0,9.0,-1.208944629812514,
46.0,8.0,-1.1441338895154871,
46.0,7.0,1.0543311759871976,
46.0,6.0,-1.2271154104606516,
46.0,5.0,-1.202237486265922,
46.0,4.0,-0.8111537997340719,
46.0,3.0,-0.8111537997340719,
46.0,2.0,-0.8111537997340719,
46.0,1.0,2.698846200265926,
46.0,0.0,-1.2271154104606516,
47.0,10.0,-0.37999999999999545,
47.0,9.0,-0.6731958995942939,
47.0,8.0,-2.0641338895154853,
47.0,7.0,-2.623104833143838,
47.0,6.0,1.2285124361464987,
47.0,5.0,2.196508120849593,
47.0,4.0,0.9977625137340773,
47.0,3.0,-2.8144066199759266,
47.0,2.0,-1.7499119894517285,
47.0,1.0,2.3462007883837046,
47.0,0.0,-2.5122374862659207,
48.0,10.0,-0.7236112157319887,
48.0,9.0,-2.440996141755498,
48.0,8.0,-2.541192980384462,
48.0,7.0,-1.7212121846815407,
48.0,6.0,-0.8400582944073136,
48.0,5.0,-3.2823037085832425,
48.0,4.0,-1.9187992116162889,
48.0,3.0,-0.6106614075199133,
48.0,2.0,-1.5764153025886074,
48.0,1.0,-0.044941186943276534,
48.0,0.0,-0.5062514096864419,
49.0,10.0,0.09087631045013111,
49.0,9.0,-1.2009961417554962,
49.0,8.0,-0.09121218468153813,
49.0,7.0,-4.213247774472183,
49.0,6.0,0.5780053995914827,
49.0,5.0,3.429105247026495,
49.0,4.0,0.751591825362592,
49.0,3.0,-2.7200582944073126,
49.0,2.0,2.9293385924800788,
49.0,1.0,-3.006487563853497,
49.0,0.0,2.9293385924800788,
50.0,10.0,-3.8467877635782415,
50.0,9.0,0.6097845990769386,
50.0,8.0,-1.258317471868036,
50.0,7.0,-4.336058024315239,
50.0,6.0,3.294367280146627,
50.0,5.0,-1.9678608496806653,
50.0,4.0,0.9510533494252442,
50.0,3.0,1.7530102046616989,
50.0,2.0,-1.756989795338292,
50.0,1.0,-2.558946650574745,
50.0,0.0,2.2429591033538188,
51.0,10.0,-4.0846846096749925,
51.0,9.0,-2.6802154009230605,
51.0,8.0,3.16,
51.0,7.0,-3.03164208521925,
51.0,6.0,-1.6827013936219632,
51.0,5.0,2.3390817577920853,
51.0,4.0,1.5643672801466284,
51.0,3.0,0.6239418534171826,
51.0,2.0,-2.4439848459338496,
51.0,1.0,1.8272986063780312,
51.0,0.0,0.6239418534171826,
52.0,10.0,0.06789684609674929,
52.0,9.0,1.0893257944096142,
52.0,8.0,-2.74045784207771,
52.0,7.0,0.8101159312177337,
52.0,6.0,-1.4172229255315312,
52.0,5.0,4.07137653389694,
52.0,4.0,1.497666770181258,
52.0,3.0,1.763010204661697,
52.0,2.0,1.763010204661697,
52.0,1.0,-1.7469897953382922,
52.0,0.0,2.3639418534171845,
53.0,10.0,-4.099684609674993,
53.0,9.0,-3.475215400923057,
53.0,8.0,0.4247845990769381,
53.0,7.0,-0.8181271332123679,
53.0,6.0,-3.697861834237081,
53.0,5.0,1.8122986063780324,
53.0,4.0,0.7042969787268056,
53.0,3.0,1.1465826515906024,
53.0,2.0,1.1465826515906024,
53.0,1.0,1.1465826515906024,
53.0,0.0,-2.3634173484093886,
54.0,10.0,-3.982824978141095,
54.0,9.0,-4.76358094111643,
54.0,8.0,-3.2335809411164327,
54.0,7.0,1.0564190588835647,
54.0,6.0,-2.822701393621962,
54.0,5.0,-2.7009182422079103,
54.0,4.0,1.1990817577920865,
54.0,3.0,-2.822701393621962,
54.0,2.0,-2.3109182422079098,
54.0,1.0,-2.3109182422079098,
54.0,0.0,1.1990817577920865,
55.0,10.0,1.2754841576770133,
55.0,9.0,-2.481192980384467,
55.0,8.0,2.3700000000000045,
55.0,7.0,1.0679838523523166,
55.0,6.0,1.741115628330828,
55.0,5.0,1.741115628330828,
55.0,4.0,1.741115628330828,
55.0,3.0,-1.3982991720504891,
55.0,2.0,2.668458674234248,
55.0,1.0,1.741115628330828,
55.0,0.0,-1.7688843716691771,
56.0,10.0,0.5441858241012696,
56.0,9.0,2.221591688420368,
56.0,8.0,-1.464305417380615,
56.0,7.0,-1.81430541738062,
56.0,6.0,-1.2721569826575099,
56.0,5.0,-0.7053919329255436,
56.0,4.0,-0.4875109960332402,
56.0,3.0,-1.6605255656516178,
56.0,2.0,-0.42351253611418116,
56.0,1.0,-1.6605255656516178,
56.0,0.0,-1.2857684300698509,
57.0,10.0,1.5600000000000023,
57.0,9.0,3.2452947082253942,
57.0,8.0,1.352131903250509,
57.0,7.0,3.1867201316759903,
57.0,6.0,6.6967201316759954,
57.0,5.0,5.193874391147425,
57.0,4.0,5.193874391147425,
57.0,3.0,1.6838743911474197,
57.0,2.0,0.9650031570836077,
57.0,1.0,1.6838743911474197,
57.0,0.0,4.475003157083613,
58.0,10.0,-0.620356770505186,
58.0,9.0,-0.6479093866647396,
58.0,8.0,4.999586478116424,
58.0,7.0,0.18633594541487497,
58.0,6.0,1.1875309799257465,
58.0,5.0,3.86479171787537,
58.0,4.0,-0.11718966779572071,
58.0,3.0,3.86479171787537,
58.0,2.0,3.3928103322042844,
58.0,1.0,-0.11718966779572071,
58.0,0.0,3.86479171787537,
59.0,10.0,0.8606903668320065,
59.0,9.0,3.075839650398237,
59.0,8.0,2.1345864781164288,
59.0,7.0,2.641368294647947,
59.0,6.0,2.641368294647947,
59.0,5.0,2.641368294647947,
59.0,4.0,2.641368294647947,
59.0,3.0,2.641368294647947,
59.0,2.0,-0.8686317053520547,
59.0,1.0,2.673760337820788,
59.0,0.0,-0.8686317053520547,
60.0,10.0,0.08069036683200537,
60.0,9.0,-1.4816687461057434,
60.0,8.0,-1.4266292715357594,
60.0,7.0,0.38084106441759147,
60.0,6.0,-0.49573470400381936,
60.0,5.0,-3.0568426898875103,
60.0,4.0,-3.0568426898875103,
60.0,3.0,-3.0568426898875103,
60.0,2.0,-3.0568426898875103,
60.0,1.0,-3.0568426898875103,
60.0,0.0,-3.0568426898875103,
61.0,10.0,0.0,
61.0,9.0,2.2958396503982357,
61.0,8.0,1.1699999999999982,
61.0,7.0,-1.0041588961537578,
61.0,6.0,3.4871720528747083,
61.0,5.0,2.4970959826473376,
61.0,4.0,2.4970959826473376,
61.0,3.0,2.6564751180362087,
61.0,2.0,2.4970959826473376,
61.0,1.0,2.4970959826473376,
61.0,0.0,2.4970959826473376,
62.0,10.0,-0.7497665368363116,
62.0,9.0,3.2762128748628676,
62.0,8.0,2.5908946258081365,
62.0,7.0,1.255694582619391,
62.0,6.0,2.1064751180362116,
62.0,5.0,-1.4035248819637935,
62.0,4.0,-1.1291929359284616,
62.0,3.0,1.8131573101125014,
62.0,2.0,2.1064751180362116,
62.0,1.0,-1.4035248819637935,
62.0,0.0,-1.1291929359284616,
63.0,10.0,0.23521051252016179,
63.0,9.0,-0.2607378781531793,
63.0,8.0,0.09175222552781648,
63.0,7.0,1.9808411038462452,
63.0,6.0,-1.5379040173526661,
63.0,5.0,2.778215290805761,
63.0,4.0,2.709877637305002,
63.0,3.0,2.709877637305002,
63.0,2.0,2.709877637305002,
63.0,1.0,2.709877637305002,
63.0,0.0,-0.8001223626950029,
64.0,10.0,0.4040940527831296,
64.0,9.0,-0.9562121846815437,
64.0,8.0,-2.235858941559787,
64.0,7.0,-2.8973415286078144,
64.0,6.0,-3.3161648567581743,
64.0,5.0,-2.9318426898875103,
64.0,4.0,-2.881295511182813,
64.0,3.0,-2.9318426898875103,
64.0,2.0,-2.9318426898875103,
64.0,1.0,-2.9318426898875103,
64.0,0.0,-2.9318426898875103,
65.0,10.0,-0.644205420171069,
65.0,9.0,0.3359382572532219,
65.0,8.0,0.7795864781164248,
65.0,7.0,2.688789516395829,
65.0,6.0,2.702095982647336,
65.0,5.0,0.41999999999999815,
65.0,4.0,2.9809552690577164,
65.0,3.0,-0.8079040173526622,
65.0,2.0,2.878760337820786,
65.0,1.0,-0.8079040173526622,
65.0,0.0,3.4014874638858252,
66.0,10.0,-0.20920995484619098,
66.0,9.0,-2.0990617427467733,
66.0,8.0,-2.670858941559789,
66.0,7.0,-3.332341528607813,
66.0,6.0,-3.007534174232344,
66.0,5.0,-2.7991929359284633,
66.0,4.0,-2.323794092573035,
66.0,3.0,-2.323794092573035,
66.0,2.0,-2.323794092573035,
66.0,1.0,-2.323794092573035,
66.0,0.0,-2.323794092573035,
67.0,10.0,-0.017585479245600055,
67.0,9.0,2.297658471392193,
67.0,8.0,3.5168087955846126,
67.0,7.0,2.7724965134878445,
67.0,6.0,0.2838577903199564,
67.0,5.0,2.7724965134878445,
67.0,4.0,3.7938577903199615,
67.0,3.0,-0.4294428523301903,
67.0,2.0,2.6561466693734133,
67.0,1.0,0.2838577903199564,
67.0,0.0,2.6561466693734133,
68.0,10.0,3.101856175578291,
68.0,9.0,1.9799999999999969,
68.0,8.0,1.5799999999999983,
68.0,7.0,3.5726762753763524,
68.0,6.0,0.06267627537634723,
68.0,5.0,0.06267627537634723,
68.0,4.0,0.06267627537634723,
68.0,3.0,0.06267627537634723,
68.0,2.0,3.5726762753763524,
68.0,1.0,0.06267627537634723,
68.0,0.0,3.5726762753763524,
69.0,10.0,-1.9980078588203867,
69.0,9.0,4.290000000000003,
69.0,8.0,-1.901805270469339,
69.0,7.0,-1.0955858419289761,
69.0,6.0,2.467605971888954,
69.0,5.0,2.388194729530664,
69.0,4.0,2.388194729530664,
69.0,3.0,2.388194729530664,
69.0,2.0,-1.1218052704693378,
69.0,1.0,2.743760337820781,
69.0,0.0,2.388194729530664,
70.0,10.0,1.1368841846350612,
70.0,9.0,-0.8356688240128065,
70.0,8.0,-1.152754105172054,
70.0,7.0,-0.7805858419289748,
70.0,6.0,-0.7771569826575053,
70.0,5.0,2.5305031233219424,
70.0,4.0,1.2179337688883045,
70.0,3.0,-0.8068052704693365,
70.0,2.0,2.5305031233219424,
70.0,1.0,2.7031947295306686,
70.0,0.0,-0.8068052704693365,
71.0,10.0,0.11670657031439902,
