Seed, CaseStudy, MCTSimulations, Auctions,HourAhead,ZI,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,ZIP,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,SPOT,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,MCTSX,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,varMCTSAgent10000,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,
1,1,50000,	168,10,ZI,248944.65,-6391576.36,-25.67,0.00,0.00,0.00,-35728007.17,-6391576.36,-42119583.53,37.05,ZIP,6679.89,-191169.97,-28.62,0.00,0.00,0.00,-56126564.81,-191169.97,-56317734.77,0.99,SPOT,162805.38,-4194891.52,-25.77,0.00,0.00,0.00,-42932146.72,-4194891.52,-47127038.23,24.23,MCTSX,672182.77,-16304815.80,-24.26,0.00,0.00,0.00,-6199764.25,-16304815.80,-22504580.05,100.03,varMCTSAgent10000,666356.33,-16243364.08,-24.38,0.00,0.00,0.00,-6667700.90,-16243364.08,-22911064.99,99.16,Mean Clearing Price,27.84778260178757
